match_id,team_a_id,team_b_id,tournament_id,team_a_elo,team_b_elo,elo_diff,elo_prob_team_a,team_a_matches_played,team_a_win_rate,team_a_avg_points,team_a_avg_attack,team_a_avg_block,team_a_avg_serve,team_b_matches_played,team_b_win_rate,team_b_avg_points,team_b_avg_attack,team_b_avg_block,team_b_avg_serve,team_a_starter_attack,team_a_starter_block,team_a_starter_serve,team_a_top_scorer,team_a_libero_digs,team_a_libero_reception,team_a_roster_depth,team_a_avg_sets_per_player,team_a_10plus_scorers,team_b_starter_attack,team_b_starter_block,team_b_starter_serve,team_b_top_scorer,team_b_libero_digs,team_b_libero_reception,team_b_roster_depth,team_b_avg_sets_per_player,team_b_10plus_scorers,team_a_wins
265,9,2,8,1458.5425873395097,1600.9575029323414,-142.41491559283168,0.3058048095326535,31,0.7741935483870968,72.54838709677419,41.516129032258064,6.612903225806452,4.903225806451613,46,1.3478260869565217,88.23913043478261,54.78260869565217,7.608695652173913,4.6521739130434785,2.7512953367875648,0.4430051813471503,0.3082901554404145,25,1.310880829015544,0.44559585492227977,22,2.8989637305699483,45,3.8856152512998268,0.5459272097053726,0.3240901213171577,33,1.1109185441941074,0.8526863084922011,23,3.0571923743500866,106,1
266,11,3,7,1584.1340242396611,1564.0861577920557,20.04786644760543,0.5288192209422388,47,1.2765957446808511,82.38297872340425,51.5531914893617,7.553191489361702,4.340425531914893,47,1.0638297872340425,82.48936170212765,49.06382978723404,7.659574468085107,3.851063829787234,3.7404844290657437,0.5570934256055363,0.30103806228373703,37,1.328719723183391,0.6816608996539792,21,2.8062283737024223,92,3.0953177257525084,0.47157190635451507,0.2391304347826087,33,1.2959866220735785,0.8812709030100334,24,2.94314381270903,84,0
267,9,4,2,1472.4264911488567,1420.5409884275812,51.88550272127554,0.5741190575540304,32,0.8125,73.5,42.0625,6.625,5.03125,37,0.5945945945945946,71.72972972972973,43.67567567567568,4.675675675675675,3.4864864864864864,2.765,0.445,0.3175,25,1.3225,0.4575,22,2.9275,48,2.984581497797357,0.2973568281938326,0.22466960352422907,31,1.0330396475770924,0.513215859030837,24,2.7951541850220263,51,0
268,2,4,4,1587.0735991229944,1432.0233695786617,155.05022954433275,0.7094142400961928,47,1.3191489361702127,88.44680851063829,54.765957446808514,7.74468085106383,4.617021276595745,38,0.631578947368421,71.8157894736842,43.89473684210526,4.657894736842105,3.473684210526316,3.8527918781725887,0.5499153976311336,0.3197969543147208,33,1.1099830795262267,0.8375634517766497,23,3.0829103214890017,109,2.997863247863248,0.2905982905982906,0.22435897435897437,31,1.0299145299145298,0.5064102564102564,24,2.7777777777777777,53,1
269,11,2,1,1573.5576398208163,1592.8853143210706,-19.32767450025426,0.472213897289733,48,1.25,82.08333333333333,51.354166666666664,7.541666666666667,4.333333333333333,48,1.3333333333333333,88.58333333333333,54.916666666666664,7.770833333333333,4.625,3.7220338983050847,0.5542372881355933,0.3016949152542373,37,1.3491525423728814,0.6915254237288135,21,2.794915254237288,93,3.8803986710963456,0.5548172757475083,0.3222591362126246,33,1.111295681063123,0.840531561461794,23,3.079734219269103,112,0
270,2,16,3,1602.3295922668653,1530.871665427526,71.45792683933928,0.6014103150259851,49,1.346938775510204,88.36734693877551,54.714285714285715,7.775510204081633,4.571428571428571,44,1.0909090909090908,86.25,49.84090909090909,9.090909090909092,3.8181818181818183,3.8650406504065042,0.5560975609756098,0.3170731707317073,33,1.1154471544715447,0.8455284552845529,23,3.065040650406504,114,3.8016032064128256,0.6733466933867736,0.28256513026052105,29,1.593186372745491,0.845691382765531,22,3.1923847695390783,78,1
271,5,16,3,1505.46775424448,1522.8998717280458,-17.43211748356589,0.47493419633566886,41,0.8780487804878049,82.04878048780488,49.53658536585366,7.926829268292683,4.073170731707317,45,1.0666666666666667,86.24444444444444,49.82222222222222,9.066666666666666,3.8444444444444446,3.489669421487603,0.5743801652892562,0.25413223140495866,35,1.3863636363636365,0.6921487603305785,22,3.2024793388429753,69,3.779727095516569,0.6666666666666666,0.28460038986354774,29,1.5964912280701755,0.8557504873294347,22,3.1832358674463936,79,1
272,8,1,5,1421.4025595742994,1698.1770041173063,-276.7744445430069,0.168928290574339,20,0.4,76.95,46.25,6.45,2.95,65,1.6,89.16923076923077,55.16923076923077,7.984615384615385,5.015384615384615,3.1638655462184873,0.4411764705882353,0.19747899159663865,32,1.0126050420168067,0.7184873949579832,21,2.966386554621849,36,3.8883312421580927,0.5570890840652447,0.36386449184441655,35,1.163111668757842,0.7340025094102886,25,3.0351317440401506,151,0
273,1,15,3,1701.5555699287931,1390.4993280987237,311.05624183006944,0.8569988204994115,66,1.606060606060606,88.95454545454545,54.984848484848484,8.075757575757576,5.015151515151516,23,0.34782608695652173,69.8695652173913,40.52173913043478,4.913043478260869,4.304347826086956,3.866831072749692,0.5635018495684341,0.3637484586929716,35,1.156596794081381,0.7373612823674476,25,3.0234278668310726,152,2.1577181208053693,0.2684563758389262,0.24161073825503357,18,1.261744966442953,0.6946308724832215,22,2.751677852348993,24,1
274,5,10,3,1515.9690703177666,1609.7291727656393,-93.76010244787267,0.3682511993608255,42,0.9047619047619048,81.92857142857143,49.476190476190474,7.904761904761905,4.095238095238095,48,1.4166666666666667,86.125,53.333333333333336,7.895833333333333,3.8125,3.51417004048583,0.5769230769230769,0.2591093117408907,35,1.3846153846153846,0.6882591093117408,22,3.1902834008097165,72,4.206896551724138,0.6406533575317604,0.27223230490018147,34,1.7767695099818512,0.8765880217785844,22,3.0671506352087112,99,0
275,11,3,3,1564.1133618750216,1574.6625422109005,-10.549180335878873,0.48482317274088405,49,1.2244897959183674,81.57142857142857,50.97959183673469,7.571428571428571,4.26530612244898,48,1.0833333333333333,82.375,49.083333333333336,7.645833333333333,3.875,3.6960132890365447,0.5564784053156147,0.2973421926910299,37,1.3588039867109634,0.6843853820598007,21,2.7906976744186047,94,3.0901639344262297,0.4704918032786885,0.24098360655737705,33,1.3032786885245902,0.8754098360655738,24,2.9360655737704917,87,1
276,2,8,10,1610.3013859663456,1418.0239937628126,192.27739220353305,0.751539080299654,50,1.36,88.62,54.66,7.94,4.56,21,0.38095238095238093,75.85714285714286,45.38095238095238,6.571428571428571,3.0952380952380953,3.8535031847133756,0.5621019108280255,0.3105095541401274,33,1.1162420382165605,0.8487261146496815,23,3.073248407643312,116,3.1075697211155378,0.4541832669322709,0.20717131474103587,32,1.0159362549800797,0.7091633466135459,21,2.944223107569721,37,0
277,16,5,3,1512.398555654759,1508.60404633055,3.7945093242090024,0.5054605207721283,46,1.0434782608695652,85.73913043478261,49.369565217391305,9.021739130434783,3.8043478260869565,43,0.8837209302325582,81.25581395348837,48.95348837209303,7.790697674418604,4.0,3.7319391634980987,0.6615969581749049,0.27756653992395436,29,1.591254752851711,0.8574144486692015,22,3.165399239543726,80,3.4802371541501977,0.5691699604743083,0.25296442687747034,35,1.3814229249011858,0.6837944664031621,22,3.177865612648221,73,1
278,1,3,4,1704.4155935188048,1564.359005665718,140.05658785308674,0.6913056716115817,67,1.6119402985074627,88.76119402985074,54.850746268656714,8.044776119402986,4.985074626865671,49,1.0612244897959184,82.38775510204081,49.06122448979592,7.6938775510204085,3.857142857142857,3.8545454545454545,0.5612121212121212,0.3612121212121212,35,1.1406060606060606,0.7333333333333333,25,3.013333333333333,154,3.0754414125200644,0.46869983948635635,0.24077046548956663,33,1.3097913322632424,0.8828250401284109,24,2.940609951845907,89,1
279,1,11,6,1710.5894800865733,1574.416898420204,136.1725816663693,0.6865141022749756,68,1.6176470588235294,88.91176470588235,55.01470588235294,8.058823529411764,4.985294117647059,50,1.24,81.84,51.12,7.5,4.38,3.8460620525059666,0.5608591885441527,0.360381861575179,35,1.1324582338902147,0.7326968973747017,25,3.013126491646778,156,3.7035830618892507,0.5521172638436482,0.30293159609120524,37,1.3713355048859934,0.6807817589576547,21,2.7964169381107493,97,1
280,8,16,10,1433.0547753688056,1522.2893452393166,-89.234569870511,0.3743323042101816,22,0.45454545454545453,75.81818181818181,45.59090909090909,6.5,3.0454545454545454,47,1.0638297872340425,86.08510638297872,49.744680851063826,9.0,3.8085106382978724,3.160919540229885,0.4559386973180077,0.20689655172413793,32,1.0229885057471264,0.7279693486590039,21,2.9272030651340994,38,3.7713754646840147,0.6617100371747212,0.275092936802974,29,1.5817843866171004,0.8884758364312267,22,3.163568773234201,83,1
281,1,8,10,1716.8591980410738,1445.568129284602,271.29106875647176,0.8265938494072173,69,1.6231884057971016,89.2463768115942,55.21739130434783,8.08695652173913,5.043478260869565,23,0.5217391304347826,76.82608695652173,46.21739130434783,6.869565217391305,3.0,3.8705882352941177,0.5647058823529412,0.3658823529411765,35,1.151764705882353,0.7341176470588235,25,3.0270588235294116,159,3.2222222222222223,0.48518518518518516,0.2074074074074074,32,1.0851851851851853,0.7555555555555555,21,2.948148148148148,40,0
282,5,2,4,1498.7132567459926,1595.2706043603525,-96.55734761435997,0.364513149384295,44,0.8636363636363636,81.4090909090909,49.04545454545455,7.886363636363637,3.9545454545454546,51,1.3333333333333333,88.11764705882354,54.411764705882355,7.901960784313726,4.509803921568627,3.4990328820116052,0.5783365570599613,0.2514506769825919,35,1.3945841392649903,0.690522243713733,22,3.183752417794971,76,3.8528951486697967,0.5602503912363067,0.3082942097026604,33,1.1126760563380282,0.838810641627543,23,3.056338028169014,118,0
283,10,11,7,1617.0941967528559,1568.1471804657035,48.94701628715234,0.5699780690456256,49,1.4285714285714286,85.89795918367346,53.16326530612245,7.918367346938775,3.7551020408163267,51,1.2156862745098038,82.15686274509804,51.3921568627451,7.470588235294118,4.431372549019608,4.19360568383659,0.6412078152753108,0.2682060390763766,34,1.7726465364120783,0.872113676731794,22,3.0586145648312613,101,3.7240829346092506,0.5502392344497608,0.3078149920255183,37,1.3700159489633175,0.6842105263157895,21,2.824561403508772,100,0
284,5,16,1,1491.4229937583066,1509.7759913235202,-18.352997565213627,0.47361245268525914,45,0.8444444444444444,81.71111111111111,49.15555555555556,8.044444444444444,3.911111111111111,48,1.0416666666666667,86.10416666666667,49.645833333333336,9.1875,3.8125,3.5160680529300565,0.5860113421550095,0.24574669187145556,35,1.4291115311909264,0.6994328922495274,22,3.1928166351606806,77,3.750909090909091,0.6781818181818182,0.27454545454545454,29,1.5818181818181818,0.9072727272727272,22,3.1654545454545455,83,0
285,5,19,8,1481.9507447046014,1418.4271423538019,63.52360235079959,0.5904125870809595,46,0.8260869565217391,81.1304347826087,48.97826086956522,7.869565217391305,3.891304347826087,17,0.35294117647058826,69.11764705882354,43.23529411764706,5.0,2.6470588235294117,3.4981549815498156,0.5719557195571956,0.24169741697416974,35,1.4169741697416973,0.6918819188191881,22,3.178966789667897,79,2.6930232558139533,0.30697674418604654,0.15348837209302327,47,0.958139534883721,0.8651162790697674,23,2.627906976744186,20,1
286,12,1,4,1364.3493032811405,1700.3273210529294,-335.9780177717889,0.12630354219124937,16,0.0,58.4375,33.0625,3.5,3.6875,70,1.6,89.2,55.3,8.1,5.0,2.028708133971292,0.23444976076555024,0.23444976076555024,13,1.0382775119617225,0.7703349282296651,19,2.45933014354067,7,3.8713789107763614,0.5666280417149478,0.3603707995365006,35,1.1541135573580532,0.7381228273464658,25,3.035921205098494,163,0
287,9,10,8,1460.9441099977762,1605.6946353719434,-144.75052537416718,0.30295810143353497,33,0.7878787878787878,72.72727272727273,41.666666666666664,6.515151515151516,4.96969696969697,50,1.4,86.04,53.32,7.92,3.72,2.7312348668280872,0.43341404358353514,0.31234866828087166,25,1.3123486682808716,0.45036319612590797,22,2.9128329297820823,49,4.210801393728223,0.6428571428571429,0.2665505226480836,34,1.7770034843205575,0.8832752613240418,22,3.0696864111498257,103,0
288,9,2,4,1454.8849479691055,1602.5608673480385,-147.67591937893303,0.2994137839884512,34,0.7647058823529411,72.02941176470588,41.294117647058826,6.470588235294118,4.823529411764706,52,1.3461538461538463,88.32692307692308,54.67307692307692,7.884615384615385,4.480769230769231,2.6854460093896715,0.4272300469483568,0.3028169014084507,25,1.2887323943661972,0.4647887323943662,22,2.9014084507042255,50,3.8784615384615386,0.56,0.3076923076923077,33,1.1276923076923078,0.8492307692307692,23,3.056923076923077,121,0
289,1,3,1,1702.8533918967544,1558.1851190979496,144.66827279880476,0.6969419015210134,71,1.6056338028169015,89.0,55.140845070422536,8.140845070422536,4.985915492957746,50,1.04,82.42,48.96,7.7,3.84,3.838084378563284,0.5632839224629419,0.35917901938426455,35,1.1470923603192702,0.7331812998859749,25,3.023945267958951,164,3.0709779179810726,0.471608832807571,0.24132492113564669,33,1.3170347003154574,0.8817034700315457,24,2.9558359621451102,90,1
290,3,19,3,1552.12395712837,1410.235394095421,141.88856303294892,0.6935515940330058,51,1.0196078431372548,82.29411764705883,48.8235294117647,7.7254901960784315,3.823529411764706,18,0.3333333333333333,68.83333333333333,42.72222222222222,5.166666666666667,2.7777777777777777,3.0727554179566563,0.47523219814241485,0.24148606811145512,33,1.3142414860681115,0.8854489164086687,24,2.956656346749226,92,2.672566371681416,0.3274336283185841,0.1592920353982301,47,0.9734513274336283,0.8716814159292036,23,2.6327433628318584,20,1
291,4,15,2,1426.2116543805855,1387.639304508712,38.572349871873485,0.5552831298060541,39,0.6153846153846154,72.2051282051282,44.02564102564103,4.717948717948718,3.4871794871794872,24,0.3333333333333333,69.375,40.083333333333336,5.125,4.208333333333333,3.0187891440501042,0.2985386221294363,0.2254697286012526,31,1.0250521920668059,0.5135699373695198,24,2.789144050104384,54,2.1286173633440515,0.2797427652733119,0.2379421221864952,18,1.234726688102894,0.6913183279742765,22,2.7363344051446945,24,1
292,10,8,5,1611.753797400614,1462.1000062727464,149.65379112786763,0.7029690392034519,51,1.411764705882353,85.82352941176471,53.05882352941177,8.019607843137255,3.7450980392156863,24,0.5833333333333334,77.79166666666667,46.875,7.0,3.0,4.180579216354344,0.6507666098807495,0.2674616695059625,34,1.756388415672913,0.879045996592845,22,3.052810902896082,105,3.302491103202847,0.501779359430605,0.2099644128113879,35,1.0889679715302492,0.7402135231316725,21,2.9644128113879002,41,1
293,15,11,7,1378.7449671048332,1579.546741846616,-200.80177474178276,0.239411630031416,25,0.32,71.16,41.4,5.28,4.16,52,1.2307692307692308,82.5576923076923,51.32692307692308,7.596153846153846,4.5,2.222910216718266,0.29411764705882354,0.23839009287925697,18,1.2445820433436532,0.7337461300309598,22,2.780185758513932,28,3.700468018720749,0.5569422776911076,0.31045241809672386,37,1.3837753510140405,0.6942277691107644,21,2.8237129485179406,103,0
294,4,5,7,1435.1059917844643,1490.1424929629823,-55.03650117851794,0.4214520137725196,40,0.65,73.475,44.75,5.0,3.65,47,0.851063829787234,81.0,48.95744680851064,7.851063829787234,3.872340425531915,3.0835030549898166,0.32382892057026474,0.23014256619144602,31,1.0509164969450102,0.5254582484725051,24,2.8126272912423627,58,3.49009009009009,0.5675675675675675,0.24144144144144145,35,1.4144144144144144,0.6882882882882883,22,3.1603603603603605,80,0
295,2,16,4,1608.5491430278075,1519.2482403772253,89.3009026505822,0.6257571218488657,53,1.3584905660377358,88.0754716981132,54.528301886792455,7.886792452830188,4.452830188679245,49,1.0612244897959184,85.87755102040816,49.51020408163265,9.10204081632653,3.836734693877551,3.881996974281392,0.5627836611195158,0.3071104387291982,33,1.1285930408472011,0.8411497730711044,23,3.043872919818457,123,3.7809694793536806,0.6786355475763016,0.2800718132854578,29,1.5870736086175943,0.9120287253141831,22,3.163375224416517,84,0
296,5,4,4,1498.5715332384327,1426.6769515090139,71.89458172941886,0.6020127081914045,48,0.875,80.875,48.916666666666664,7.916666666666667,3.875,41,0.6341463414634146,73.04878048780488,44.46341463414634,4.951219512195122,3.6097560975609757,3.5079646017699115,0.5769911504424778,0.24424778761061947,35,1.424778761061947,0.6938053097345133,22,3.1469026548672567,82,3.069582504970179,0.3220675944333996,0.22664015904572565,31,1.0497017892644136,0.5308151093439364,24,2.805168986083499,59,1
297,16,1,7,1531.7633828142027,1708.914553866334,-177.1511710521313,0.26507335077879896,50,1.08,86.02,49.54,9.08,3.88,72,1.6111111111111112,89.04166666666667,55.34722222222222,8.083333333333334,4.972222222222222,3.803886925795053,0.6819787985865724,0.284452296819788,29,1.5971731448763251,0.9134275618374559,22,3.1696113074204946,86,3.850561797752809,0.5595505617977528,0.35842696629213483,35,1.1539325842696628,0.7325842696629213,25,3.0224719101123596,167,0
298,11,19,3,1584.3349744472443,1404.1064259760813,180.2285484711631,0.7383632696649294,53,1.2452830188679245,82.41509433962264,51.132075471698116,7.528301886792453,4.509433962264151,19,0.3157894736842105,70.57894736842105,43.78947368421053,5.473684210526316,2.789473684210526,3.6788990825688073,0.5504587155963303,0.3119266055045872,37,1.3776758409785932,0.6896024464831805,21,2.811926605504587,104,2.742616033755274,0.35864978902953587,0.16455696202531644,47,1.0506329113924051,0.8776371308016878,23,2.6962025316455698,23,1
299,1,14,7,1714.21602088191,1446.3167335481928,267.8992873337172,0.8237773832225513,73,1.6164383561643836,88.84931506849315,55.205479452054796,8.164383561643836,4.931506849315069,6,0.0,44.166666666666664,23.666666666666668,4.5,1.1666666666666667,3.8620689655172415,0.5695216907675195,0.35706340378198,35,1.1557285873192435,0.7441601779755284,25,3.020022246941046,169,1.435897435897436,0.2948717948717949,0.038461538461538464,11,0.782051282051282,0.7051282051282052,16,2.2564102564102564,2,1
300,5,1,7,1506.5312790746045,1717.740473217459,-211.20919414285459,0.2286732677215026,49,0.8979591836734694,81.20408163265306,49.224489795918366,7.938775510204081,3.877551020408163,74,1.6216216216216217,88.66216216216216,55.054054054054056,8.108108108108109,4.945945945945946,3.529513888888889,0.5694444444444444,0.24479166666666666,35,1.4305555555555556,0.6927083333333334,22,3.1493055555555554,85,3.828039430449069,0.5640744797371303,0.3559693318729463,35,1.154435925520263,0.7393209200438116,25,3.0076670317634173,170,0
301,5,1,10,1501.9578137201745,1722.3139385718891,-220.35612485171464,0.21951896343333968,50,0.88,81.34,49.18,7.94,3.84,75,1.6266666666666667,88.76,55.18666666666667,8.066666666666666,4.973333333333334,3.5272108843537415,0.5697278911564626,0.24319727891156462,35,1.4149659863945578,0.7040816326530612,22,3.1462585034013606,88,3.8369330453563717,0.5604751619870411,0.357451403887689,35,1.1587473002159827,0.7408207343412527,25,3.011879049676026,172,1
302,9,10,2,1448.8966722893365,1617.6944166165451,-168.79774432720865,0.2745461826184352,35,0.7428571428571429,71.85714285714286,41.25714285714286,6.457142857142857,4.685714285714286,52,1.4230769230769231,86.07692307692308,53.36538461538461,8.0,3.7115384615384617,2.7009132420091326,0.4269406392694064,0.2945205479452055,25,1.2899543378995433,0.4611872146118721,22,2.8926940639269407,51,4.191986644407345,0.6444073455759599,0.2654424040066778,34,1.7545909849749584,0.8797996661101837,22,3.0567612687813024,107,0
303,15,16,7,1373.9567345042049,1526.4619157986267,-152.50518129442185,0.293615132044644,26,0.3076923076923077,70.23076923076923,40.65384615384615,5.230769230769231,4.153846153846154,51,1.0588235294117647,85.47058823529412,49.19607843137255,9.0,3.843137254901961,2.1607142857142856,0.2916666666666667,0.23214285714285715,18,1.244047619047619,0.7232142857142857,22,2.7589285714285716,28,3.8,0.68,0.28347826086956524,29,1.5878260869565217,0.9008695652173913,22,3.161739130434783,87,0
304,3,1,6,1558.2529252477098,1706.7043178405559,-148.4513925928461,0.2984782351645036,52,1.0384615384615385,82.76923076923077,49.03846153846154,7.865384615384615,3.8076923076923075,76,1.605263157894737,89.07894736842105,55.31578947368421,8.118421052631579,4.9868421052631575,3.094224924012158,0.48328267477203646,0.24164133738601823,33,1.3358662613981762,0.8799392097264438,24,2.9696048632218845,95,3.8466453674121404,0.5654952076677316,0.35782747603833864,35,1.1522896698615548,0.7433439829605963,25,3.0298189563365283,175,0
305,1,15,7,1712.6738825438458,1368.084431863312,344.5894506805339,0.8790661374463932,77,1.6103896103896105,88.8961038961039,55.18181818181818,8.103896103896103,4.961038961038961,27,0.2962962962962963,69.44444444444444,40.370370370370374,5.074074074074074,4.111111111111111,3.838235294117647,0.5640756302521008,0.3560924369747899,35,1.148109243697479,0.7415966386554622,25,3.023109243697479,177,2.1489971346704873,0.2836676217765043,0.22922636103151864,18,1.2378223495702005,0.7163323782234957,22,2.7478510028653296,28,1
306,19,8,2,1398.87369136938,1456.1593870568154,-57.285695687435464,0.41829829675911323,20,0.3,69.25,42.8,5.4,2.7,25,0.56,77.64,46.88,6.92,3.08,2.645418326693227,0.3466135458167331,0.1553784860557769,47,1.047808764940239,0.852589641434263,23,2.6573705179282867,23,3.261904761904762,0.48639455782312924,0.20748299319727892,35,1.0850340136054422,0.7653061224489796,21,2.9489795918367347,42,1
307,11,19,8,1589.5677090539457,1410.5077254341977,179.05998361974798,0.7370616844998825,54,1.2592592592592593,82.27777777777777,51.0,7.555555555555555,4.537037037037037,21,0.38095238095238093,70.38095238095238,43.61904761904762,5.380952380952381,2.761904761904762,3.6781954887218045,0.5548872180451128,0.3157894736842105,37,1.369924812030075,0.6857142857142857,21,2.8105263157894735,106,2.736641221374046,0.3511450381679389,0.15648854961832062,47,1.0534351145038168,0.851145038167939,23,2.6793893129770994,24,1
308,16,11,10,1532.3342184395196,1594.826475363948,-62.492256924428375,0.41102387430703996,52,1.0769230769230769,85.26923076923077,49.05769230769231,8.98076923076923,3.9038461538461537,55,1.2727272727272727,82.14545454545454,50.872727272727275,7.581818181818182,4.527272727272727,3.7853492333901193,0.6746166950596252,0.2879045996592845,29,1.5706984667802386,0.8960817717206133,22,3.1379897785349233,88,3.657817109144543,0.5530973451327433,0.31563421828908556,37,1.368731563421829,0.6828908554572272,21,2.8008849557522124,106,1
309,3,15,4,1552.2833605444198,1365.6657546122399,186.6176059321799,0.7454056919668297,53,1.0188679245283019,82.35849056603773,48.735849056603776,7.811320754716981,3.7735849056603774,28,0.2857142857142857,68.89285714285714,40.07142857142857,4.964285714285714,4.0,3.0850746268656715,0.4791044776119403,0.24029850746268658,33,1.3298507462686566,0.8746268656716418,24,2.962686567164179,96,2.149584487534626,0.27977839335180055,0.22437673130193905,18,1.2437673130193905,0.7313019390581718,22,2.7451523545706373,29,1
310,1,2,1,1715.0925597949179,1596.0340005908301,119.05855920408771,0.6649330862601478,78,1.6153846153846154,88.71794871794872,55.05128205128205,8.08974358974359,4.9743589743589745,54,1.3333333333333333,87.9074074074074,54.51851851851852,7.851851851851852,4.481481481481482,3.8095238095238093,0.5579710144927537,0.35507246376811596,35,1.1418219461697723,0.7380952380952381,25,3.012422360248447,177,3.8958333333333335,0.5625,0.31101190476190477,33,1.1220238095238095,0.8467261904761905,23,3.043154761904762,126,1
311,1,9,4,1721.793898069715,1443.4057486369677,278.38814943274724,0.8323718311182533,79,1.620253164556962,88.79746835443038,55.075949367088604,8.164556962025317,4.936708860759493,36,0.7222222222222222,71.66666666666667,41.25,6.444444444444445,4.722222222222222,3.8347022587268995,0.5646817248459959,0.3531827515400411,35,1.1570841889117043,0.7453798767967146,25,3.0184804928131417,180,2.707317073170732,0.4279379157427938,0.29711751662971175,25,1.2771618625277161,0.4678492239467849,22,2.8802660753880267,53,1
312,11,22,9,1583.046952850089,1503.2356654696862,79.81128738040275,0.6128791140098728,56,1.25,82.19642857142857,50.839285714285715,7.678571428571429,4.5,2,1.0,84.0,51.5,4.5,4.5,3.6367583212735166,0.5600578871201157,0.3125904486251809,37,1.3719247467438496,0.6816208393632417,21,2.8104196816208393,107,3.076923076923077,0.3076923076923077,0.2692307692307692,13,0.6538461538461539,0.5769230769230769,17,2.6923076923076925,4,1
313,5,4,2,1517.5674344515078,1418.717205672842,98.85022877866572,0.6385387820624735,51,0.9019607843137255,82.01960784313725,49.509803921568626,7.96078431372549,3.8823529411764706,42,0.6190476190476191,73.33333333333333,44.642857142857146,5.023809523809524,3.619047619047619,3.5709515859766277,0.5726210350584308,0.24874791318864775,35,1.4140233722871451,0.7078464106844741,22,3.1636060100166943,91,3.1232876712328768,0.33268101761252444,0.2309197651663405,31,1.060665362035225,0.5322896281800391,24,2.8219178082191783,62,1
314,8,11,2,1444.5253529919976,1590.7893705698914,-146.2640175778938,0.30112143756129894,26,0.5384615384615384,77.8076923076923,46.80769230769231,7.038461538461538,3.1538461538461537,57,1.263157894736842,82.6140350877193,51.12280701754386,7.701754385964913,4.421052631578948,3.2918032786885245,0.49836065573770494,0.2098360655737705,35,1.098360655737705,0.7672131147540984,21,2.954098360655738,43,3.6619318181818183,0.5625,0.3068181818181818,37,1.3849431818181819,0.6789772727272727,21,2.8267045454545454,109,0
315,2,4,10,1589.332662316033,1411.4879813140915,177.84468100194158,0.7357036308709399,55,1.309090909090909,87.72727272727273,54.32727272727273,7.8545454545454545,4.454545454545454,43,0.6046511627906976,73.67441860465117,44.74418604651163,5.069767441860465,3.6511627906976742,3.8931185944363103,0.5651537335285505,0.3103953147877013,33,1.1200585651537336,0.8594436310395315,23,3.048316251830161,127,3.1240458015267176,0.3377862595419847,0.23091603053435114,31,1.0744274809160306,0.5553435114503816,24,2.8244274809160306,64,0
316,15,19,10,1360.5738684515766,1405.2489591241954,-44.67509067261881,0.43605939008332706,29,0.27586206896551724,68.24137931034483,39.62068965517241,4.827586206896552,4.0,22,0.36363636363636365,69.86363636363636,43.0,5.318181818181818,2.772727272727273,2.1093333333333333,0.272,0.224,18,1.216,0.7253333333333334,22,2.7333333333333334,30,2.7028985507246377,0.34782608695652173,0.15942028985507245,47,1.039855072463768,0.8586956521739131,23,2.6557971014492754,24,0
317,3,16,7,1557.375246705083,1544.1137409533787,13.261505751704362,0.5190755779157697,54,1.037037037037037,82.22222222222223,48.629629629629626,7.87037037037037,3.759259259259259,53,1.0943396226415094,85.54716981132076,49.24528301886792,8.962264150943396,3.9245283018867925,3.0806451612903225,0.48533724340175954,0.2404692082111437,33,1.3196480938416422,0.8695014662756598,24,2.9501466275659824,97,3.7979966611018363,0.674457429048414,0.2888146911519199,29,1.5926544240400669,0.9115191986644408,22,3.1385642737896493,91,0
318,4,9,3,1426.2020539315104,1440.0531852593328,-13.851131327822486,0.480077173397594,44,0.6363636363636364,74.25,45.27272727272727,5.045454545454546,3.6818181818181817,37,0.7027027027027027,71.35135135135135,40.91891891891892,6.405405405405405,4.702702702702703,3.1928838951310863,0.3389513108614232,0.23595505617977527,31,1.0786516853932584,0.5655430711610487,24,2.837078651685393,66,2.688984881209503,0.42764578833693306,0.2958963282937365,25,1.2721382289416847,0.46004319654427644,22,2.863930885529158,54,1
319,4,3,7,1436.6005104635585,1546.9937351467677,-110.39322468320916,0.3462702537129393,45,0.6666666666666666,74.28888888888889,45.46666666666667,4.977777777777778,3.688888888888889,55,1.018181818181818,81.85454545454546,48.43636363636364,7.8545454545454545,3.690909090909091,3.2047531992687386,0.33455210237659966,0.2376599634369287,31,1.0749542961608776,0.5557586837294333,24,2.8244972577696528,68,3.0779220779220777,0.48484848484848486,0.23665223665223664,33,1.331890331890332,0.8643578643578643,24,2.9437229437229435,97,1
320,1,2,3,1725.1464614473498,1574.6185896986142,150.5278717487356,0.704018583782098,80,1.625,88.625,54.9625,8.1,4.95,56,1.2857142857142858,87.83928571428571,54.32142857142857,7.875,4.428571428571429,3.812753036437247,0.5587044534412956,0.354251012145749,35,1.1497975708502024,0.7408906882591093,25,3.006072874493927,182,3.8951149425287355,0.5646551724137931,0.3074712643678161,33,1.1206896551724137,0.8505747126436781,23,3.0474137931034484,130,0
321,10,16,10,1623.185340268914,1554.4952525116942,68.69008775721977,0.5975848296450774,53,1.4339622641509433,86.0,53.339622641509436,8.056603773584905,3.641509433962264,54,1.1111111111111112,85.35185185185185,49.2037037037037,8.88888888888889,3.888888888888889,4.208538587848933,0.6518883415435139,0.26108374384236455,34,1.7471264367816093,0.8784893267651889,22,3.050903119868637,109,3.812807881773399,0.6715927750410509,0.28735632183908044,29,1.6091954022988506,0.9146141215106732,22,3.12807881773399,93,1
